,tconst,title,genre1,numVotes,startYear,runtimeMinutes,averageRating,url,pays_prod,synopsis,reco1,reco2,reco3,reco4,trailer_embed_url,complete_movie_embed_url
1450,tt1478839,Dans les yeux d'Enzo,Comedy,28240.0,2019.0,109.0,7.6,https://m.media-amazon.com/images/M/MV5BZjU5ZTYzM2MtNDNhYi00YjU1LWE4MzEtODc0NmNlODZlMjlhXkEyXkFqcGdeQXVyNjg3MDMxNzU@.jpg,['United States'],"Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life",tt5164432,tt8637428,tt6967980,tt4196848,https://www.youtube.com/embed/eaxMiwjrJ3Y,https://Trailers.to/player/embed/imdb/tt1478839
1451,tt0310203,Les Tourtereaux,Comedy,28158.0,2003.0,85.0,7.1,https://m.media-amazon.com/images/M/MV5BMTM0NDU4NDcwNF5BMl5BanBnXkFtZTcwNTk4MTQyMQ@@.jpg,"['France', 'Italy']",A tough criminal is arrested after hiding the loot from a Paris armored truck robbery. A talkative dimwit befriends him in prison and escapes with him - chased by police and his evil crime boss,tt0302886,tt0331811,tt0332136,tt0473753,https://www.youtube.com/embed/qwnpbO7XtSE,https://Trailers.to/player/embed/imdb/tt0310203
1452,tt10324144,Article 15,Crime,28123.0,2019.0,130.0,8.2,https://m.media-amazon.com/images/M/MV5BZTI2NTFiMDMtZjQxNS00YjBkLWFhNWMtOTIyMzE5Yjc0ZTZiXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,['India'],"In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination",tt8108198,tt4934950,tt7286456,tt8075192,,https://Trailers.to/player/embed/imdb/tt10324144
1453,tt1441953,Mémoires de jeunesse,Biography,28095.0,2014.0,129.0,7.3,https://m.media-amazon.com/images/M/MV5BMTAyOTI3OTgwMTdeQTJeQWpwZ15BbWU4MDAwNzM2NDUx.jpg,"['United Kingdom', 'Denmark']","A British woman recalls coming of age during World War I - a story of young love, the futility of war, and how to make sense of the darkest times",tt2097298,tt1327773,tt3774114,tt2080374,https://www.youtube.com/embed/gmr6fWhhyaM,https://Trailers.to/player/embed/imdb/tt1441953
1454,tt2652092,The Good Lie,Biography,28091.0,2014.0,110.0,7.4,https://m.media-amazon.com/images/M/MV5BMjA0Njc1MzA4MF5BMl5BanBnXkFtZTgwODc1MjUwMjE@.jpg,"['Kenya', 'India', 'United States', 'Canada', 'South Africa']","A group of Sudanese refugees, given the chance to resettle in the U.S., arrive in Kansas City, Missouri, where their encounter with an employment agency counselor forever changes all of their lives",tt1083452,tt2404425,tt3416744,tt3606888,https://www.youtube.com/embed/c2tI5zW3IU8,https://Trailers.to/player/embed/imdb/tt2652092
1455,tt1474276,Summer Wars,Action,27975.0,2009.0,114.0,7.5,https://m.media-amazon.com/images/M/MV5BNDUzMzVmZGEtNjE4Ny00NmZkLThiMWEtNjJjY2Y3MzlkYzg1XkEyXkFqcGdeQXVyNjYyMTYxMzk@.jpg,"['Japan', 'United States']","A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",tt1259014,tt0446029,tt1242422,tt1386932,https://www.youtube.com/embed/UbmdYasVDDg,https://Trailers.to/player/embed/imdb/tt1474276
1456,tt0164538,De tout coeur,Drama,27953.0,1998.0,144.0,7.6,https://m.media-amazon.com/images/M/MV5BNWFjNGIxYWUtZDFmNy00NzRkLThkYWItZjBiNTJlNGE3MTA0XkEyXkFqcGdeQXVyODE0NjUxNzY@.jpg,['India'],A radio broadcaster's intense attraction to a mysterious woman opens the door to a tidal wave of powerful emotions and desires.,tt0118971,tt0118884,tt0265086,tt0112579,https://www.youtube.com/embed/5C-8ScWuquw,https://Trailers.to/player/embed/imdb/tt0164538
1457,tt0493459,This Film Is Not Yet Rated,Documentary,27946.0,2006.0,98.0,7.5,https://m.media-amazon.com/images/M/MV5BMTk0NDIwMDUxNl5BMl5BanBnXkFtZTcwMzY3MzIzMQ@@.jpg,"['United Kingdom', 'United States']",Kirby Dick's exposé about the American movie ratings board.,tt0497116,tt0428803,tt0390521,tt1286537,https://www.youtube.com/embed/UTL3XMDwY0c,https://Trailers.to/player/embed/imdb/tt0493459
1458,tt0110008,Pompoko,Animation,27914.0,1994.0,119.0,7.3,https://m.media-amazon.com/images/M/MV5BYjBkODU2MjEtMjRhZi00M2M2LTg4ZjgtMGM0NjFiZTdjMzZhXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@.jpg,['Japan'],A community of magical shape-shifting raccoon dogs struggle to prevent their forest home from being destroyed by urban development,tt0113824,tt0243017,tt0405296,tt0120910,https://www.youtube.com/embed/rekuTKEg7ZU,https://Trailers.to/player/embed/imdb/tt0110008
1459,tt3461252,The Blue Elephant,Drama,27828.0,2014.0,170.0,8.1,https://m.media-amazon.com/images/M/MV5BNDkxMzk2ODU4N15BMl5BanBnXkFtZTgwNTM4NjIzMjE@.jpg,['Egypt'],"The story of Dr. Yehia, a psychotherapist at Al Abbasia hospital. He works in the department treating the criminally insane, only to find his best friend to be one of the patients. Trying to help his friend he finds himself going down the rabbit hole.::Anonymous",tt1065073,tt1188996,tt1853728,tt2267998,https://www.youtube.com/embed/RIKclQFKFso,https://Trailers.to/player/embed/imdb/tt3461252
1460,tt0113870,Meurtre à Alcatraz,Drama,27781.0,1995.0,122.0,7.3,https://m.media-amazon.com/images/M/MV5BNjQyZGI3MWUtZGY5Ny00ZDFjLThjNzItYTI3ZTNhODJhNGVkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"['United States', 'France']",An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement,tt0110367,tt0105265,tt0110148,tt0119349,https://www.youtube.com/embed/oMbMwdPwnYE,https://Trailers.to/player/embed/imdb/tt0113870
1461,tt0970468,Miss Pettigrew,Comedy,27723.0,2008.0,92.0,7.1,https://m.media-amazon.com/images/M/MV5BMTYwMjc5Mjk4OF5BMl5BanBnXkFtZTgwODc3NjMzMjI@.jpg,"['United Kingdom', 'United States']","Guinevere Pettigrew, a middle-aged London governess, finds herself unfairly dismissed from her job. An attempt to gain new employment catapults her into the glamorous world and dizzying social whirl of an American actress and singer, Delysia Lafosse",tt1178663,tt0497465,tt0473753,tt0910554,https://www.youtube.com/embed/zutfR1p040E,https://Trailers.to/player/embed/imdb/tt0970468
1462,tt0120265,Le goût de la cerise,Drama,27694.0,1997.0,95.0,7.8,https://m.media-amazon.com/images/M/MV5BNDcyNTJhMjUtNzZlMC00ZjY0LTlhMmQtY2E0ZTNlMzkwOWFkXkEyXkFqcGdeQXVyMTI3ODAyMzE2.jpg,"['Iran', 'France']",An Iranian man drives his truck in search of someone who will quietly bury him under a cherry tree after he commits suicide,tt0118845,tt0113670,tt0185125,tt0119177,https://www.youtube.com/embed/XDSQLTtGZE0,https://Trailers.to/player/embed/imdb/tt0120265
1463,tt1028576,Secrétariat,Biography,27664.0,2010.0,123.0,7.2,https://m.media-amazon.com/images/M/MV5BMTgwNDkyMDU3NV5BMl5BanBnXkFtZTcwNjMyNjI4Mw@@.jpg,['United States'],"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown",tt1629757,tt0892255,tt0896872,tt1327773,https://www.youtube.com/embed/UKmuvjL2cVw,https://Trailers.to/player/embed/imdb/tt1028576
1464,tt0438315,Le guerrier pacifique,Drama,27591.0,2006.0,120.0,7.3,https://m.media-amazon.com/images/M/MV5BMTYxMDkyMTIwN15BMl5BanBnXkFtZTcwNjQ3MTkzMQ@@.jpg,"['United States', 'Germany']",A chance encounter with a stranger changes the life of a college gymnast,tt0387898,tt0408236,tt0959337,tt0395972,https://www.youtube.com/embed/gegNMYvY_yg,https://Trailers.to/player/embed/imdb/tt0438315
1465,tt1029235,Max Manus: Opération sabotage,Action,27533.0,2008.0,118.0,7.3,https://m.media-amazon.com/images/M/MV5BMTg1NDg0NDk0NF5BMl5BanBnXkFtZTcwNjYxMTQyMg@@.jpg,"['Norway', 'Denmark', 'Germany']",The true story about one of the most brilliant saboteurs during World War II and his battle to overcome his inner demons.'],tt1032755,tt0462504,tt0404390,tt0822854,https://www.youtube.com/embed/WbK4WTQFf9U,https://Trailers.to/player/embed/imdb/tt1029235
1466,tt2304771,Mandela: Un long chemin vers la liberté,Biography,27387.0,2013.0,141.0,7.1,https://m.media-amazon.com/images/M/MV5BMTg1NTQ1NDczNV5BMl5BanBnXkFtZTcwNDQyMDU1OQ@@.jpg,"['United Kingdom', 'South Africa', 'France']",A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.,tt1327773,tt3499096,tt0443272,tt3774114,https://www.youtube.com/embed/0a8DQcS26Vs,https://Trailers.to/player/embed/imdb/tt2304771
1467,tt2263944,Dragon Ball Z: Battle of Gods - Le Film (Version Longue),Action,27282.0,2013.0,85.0,7.2,https://m.media-amazon.com/images/M/MV5BMTcwOWJlZTYtYWFlNy00Y2NiLWEyMDgtODM0MjE3ZGZlODZiXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@.jpg,['Japan'],"The Z-Fighters must contend with Lord Beerus, the God of Destruction, but only a God can fight a God, and none of them are Gods. However with the creation of the Super Saiyan God, will the Z-Fighters be able to defeat Lord Beerus",tt1302011,tt1343727,tt1450321,tt1446192,https://www.youtube.com/embed/sxufB6DxXk0,https://Trailers.to/player/embed/imdb/tt2263944
1468,tt4196848,Mr. Church,Comedy,27256.0,2016.0,104.0,7.7,https://m.media-amazon.com/images/M/MV5BMzUyNDA5Njc4NV5BMl5BanBnXkFtZTgwMDI1Nzg4OTE@.jpg,['United States'],"""Mr. Church"" tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts forever.']",tt2582496,tt4901306,tt5164432,tt8637428,https://www.youtube.com/embed/0T9OdGR-iK8,https://Trailers.to/player/embed/imdb/tt4196848
1469,tt0310281,American Folk Story,Comedy,27255.0,2003.0,91.0,7.2,https://m.media-amazon.com/images/M/MV5BMTI5MDAwMTg1OV5BMl5BanBnXkFtZTYwMzg0MDI3.jpg,['United States'],Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter,tt0357413,tt0331811,tt0302886,tt0332136,https://www.youtube.com/embed/abUnxPS58EQ,https://Trailers.to/player/embed/imdb/tt0310281
1470,tt0426578,Sophie Scholl - Les derniers jours,Biography,27246.0,2005.0,120.0,7.6,https://m.media-amazon.com/images/M/MV5BMTk3OTk2NTAyMV5BMl5BanBnXkFtZTcwMzAyMDIzMQ@@.jpg,['Germany'],"A dramatization of the final days of Sophie Scholl, one of the most famous members of the German World War II anti-Nazi resistance movement, The White Rose",tt0463998,tt0455590,tt0421082,tt0427309,https://www.youtube.com/embed/XM5A4ETW_Io,https://Trailers.to/player/embed/imdb/tt0426578
1471,tt5929776,Avant le déluge,Documentary,27185.0,2016.0,96.0,8.2,https://m.media-amazon.com/images/M/MV5BNDE3ODQxMjY4NF5BMl5BanBnXkFtZTgwNzU1Mzk5OTE@.jpg,['United States'],"A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems and native communities across the planet",tt3302820,tt7905466,tt8760684,tt1935156,https://www.youtube.com/embed/yyjr_3YnL_8,https://Trailers.to/player/embed/imdb/tt5929776
1472,tt2556308,Holiday,Action,27167.0,2014.0,160.0,7.3,https://m.media-amazon.com/images/M/MV5BMTVkMzljMzUtZmIxMS00YWNlLTlkNDMtYmU0Nzc3MjU3OGUwXkEyXkFqcGdeQXVyODMyODMxNDY@.jpg,['India'],"A military officer attempts to hunt down a terrorist, destroy a terrorist gang and deactivate the sleeper cells under its command",tt3735246,tt1371111,tt4172430,tt1568911,https://www.youtube.com/embed/fjx_G3QzOag,https://Trailers.to/player/embed/imdb/tt2556308
1473,tt7057496,Forgotten,Mystery,27137.0,2017.0,108.0,7.5,https://m.media-amazon.com/images/M/MV5BMzY2OTU0NTgtMGZiZC00M2Y5LThjZjQtOTcyNWNlZDdhMjZkXkEyXkFqcGdeQXVyMTE1MTYxNDAw.jpg,['South Korea'],"When his abducted brother returns seemingly a different man with no memory of the past 19 days, Jin-seok chases after the truth behind the kidnapping.']",tt1937149,tt0480669,tt1821480,tt0309698,,https://Trailers.to/player/embed/imdb/tt7057496
1474,tt1827512,Le Gamin au vélo,Drama,27115.0,2011.0,87.0,7.4,https://m.media-amazon.com/images/M/MV5BMTQ3OTE3MzAyMl5BMl5BanBnXkFtZTcwNDU1OTIzNw@@.jpg,"['Belgium', 'France', 'Italy']","Abandoned by his father, a young boy is left in a state-run youth farm. In a random act of kindness, the town hair-dresser agrees to foster him on week-ends",tt2718492,tt1772250,tt0435679,tt1424797,https://www.youtube.com/embed/gcj46qz_Hgc,https://Trailers.to/player/embed/imdb/tt1827512
1475,tt0106332,"Adieu, ma concubine",Drama,26912.0,1993.0,171.0,8.1,https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,"['China', 'Hong Kong']",Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.,tt0120731,tt0105323,tt0112870,tt0244316,https://www.youtube.com/embed/cC-_SLiRnJE,https://Trailers.to/player/embed/imdb/tt0106332
1476,tt0318411,The Magdalene Sisters,Drama,26773.0,2002.0,114.0,7.7,https://m.media-amazon.com/images/M/MV5BMWExODI2ZjUtMTE2MS00NmRkLWJhYzYtYTkyMTFiMzEwMjkzXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,"['Ireland', 'United Kingdom']",Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum,tt0289043,tt0338309,tt0250258,tt0249462,https://www.youtube.com/embed/vzFMDRSOc00,https://Trailers.to/player/embed/imdb/tt0318411
1477,tt0408664,Nobody knows,Drama,26533.0,2004.0,141.0,8.1,https://m.media-amazon.com/images/M/MV5BNjAwMjIzZjctNzA5NC00NGM2LTgwM2UtYjUwNGI5YWZiNDJjXkEyXkFqcGdeQXVyMzAxNjg3MjQ@.jpg,['Japan'],"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning",tt0428870,tt0405159,tt0351817,tt0166924,https://www.youtube.com/embed/iyFm4gQly38,https://Trailers.to/player/embed/imdb/tt0408664
1478,tt0105488,Ballroom Dancing,Comedy,26358.0,1992.0,94.0,7.2,https://m.media-amazon.com/images/M/MV5BOTU5ZTBlMWEtNGQzNi00MDNiLTk4NjEtNTQ1MTg5MzBhYzQ3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,"['Australia', 'United Kingdom']",A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner,tt0106387,tt0114594,tt0113749,tt0113118,https://www.youtube.com/embed/7dtfxf3FFx4,https://Trailers.to/player/embed/imdb/tt0105488
1479,tt1653665,Goodbye Christopher Robin,Biography,26315.0,2017.0,107.0,7.1,https://m.media-amazon.com/images/M/MV5BOTU3MDQ0YjctNzgxYS00ZDk2LWE2NTUtODU1ODgyNGZiNWI0XkEyXkFqcGdeQXVyNzkzODk2Mzc@.jpg,['United Kingdom'],"The relationship between writer AA Milne and his son, Christopher Robin, and how this became the inspiration for Winnie the Pooh",tt6133130,tt4595882,tt4257926,tt6513120,https://www.youtube.com/embed/pTpLFYeMNjk,https://Trailers.to/player/embed/imdb/tt1653665
1480,tt5764096,Hindi Medium,Comedy,26301.0,2017.0,132.0,7.9,https://m.media-amazon.com/images/M/MV5BY2E4NWQ4ZjEtNThlOC00NThjLThmZjgtMWU0MDgzMmYwOGU3XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,['India'],A couple from Chandni Chowk aspire to give their daughter the best education and thus be a part of and accepted by the elite of Delhi.'],tt8946378,tt7653254,tt3783958,tt7218518,,https://Trailers.to/player/embed/imdb/tt5764096
1481,tt5607714,Corps et âme,Drama,26257.0,2017.0,116.0,7.6,https://m.media-amazon.com/images/M/MV5BMTA1NmIxMmEtNTdhNS00MmVkLWI1ZTEtN2FhNTU2NDAzYzNhXkEyXkFqcGdeQXVyMDYxMTUwNg@@.jpg,['Hungary'],"When slaughterhouse workers Endre and Mária discover they share the same dreams, where they meet in a forest as deer and fall in love, they decide to make their dreams come true, but it's difficult in real life.",tt5649144,tt4550098,tt2381111,tt8291806,https://www.youtube.com/embed/jK5tIkuTKbA,https://Trailers.to/player/embed/imdb/tt5607714
1482,tt4635372,Masaan,Drama,26241.0,2015.0,109.0,8.2,https://m.media-amazon.com/images/M/MV5BMTU4NTE0NTMyNl5BMl5BanBnXkFtZTgwNjI5MDkxNjE@.jpg,"['India', 'France']","Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies.",tt3170832,tt8239946,tt2106476,tt2170667,https://www.youtube.com/embed/SKJfBo3xMW0,https://Trailers.to/player/embed/imdb/tt4635372
1483,tt0118845,Happy Together,Drama,26127.0,1997.0,96.0,7.7,https://m.media-amazon.com/images/M/MV5BOWFjMmNiZTktM2FhYS00ZDAxLTlkZGQtYzA0NmMxYzRkOWQ1XkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg,"['Hong Kong', 'Japan', 'South Korea']",A couple take a trip to Argentina but both men find their lives drifting apart in opposite directions,tt0113670,tt0120265,tt0119177,tt0185125,https://www.youtube.com/embed/f0Dh6Jdc18c,https://Trailers.to/player/embed/imdb/tt0118845
1484,tt2675914,Refroidis,Action,26058.0,2014.0,116.0,7.2,https://m.media-amazon.com/images/M/MV5BMTUzNTA0NTY0Nl5BMl5BanBnXkFtZTgwNTI1NDgzOTE@.jpg,"['Norway', 'Denmark', 'Sweden']","After his son is murdered by drug dealers, a snowplow driver starts seeking revenge",tt1638355,tt0478970,tt4190530,tt2719848,https://www.youtube.com/embed/IbOR0aE2WlE,https://Trailers.to/player/embed/imdb/tt2675914
1485,tt0166396,À la santé de Ned,Comedy,26019.0,1998.0,91.0,7.4,https://m.media-amazon.com/images/M/MV5BYjg3YThlNTYtZTNiYS00MmU4LWIwM2YtYWZjYjIzYjUyNzE0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,"['United Kingdom', 'Ireland', 'France', 'United States']","When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money",tt0118954,tt0133189,tt0150662,tt0218839,https://www.youtube.com/embed/vO8mTY3ZIZc,https://Trailers.to/player/embed/imdb/tt0166396
1486,tt0291350,Millennium Actress,Animation,25889.0,2001.0,87.0,7.9,https://m.media-amazon.com/images/M/MV5BNmY4NDEyYmQtODQ3MC00NjA1LTkwM2YtYjUyNTYxYTdlNDE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['Japan'],A TV interviewer and his cameraman meet a former actress and travel through her memories and career,tt0286244,tt0243017,tt0156887,tt0158983,https://www.youtube.com/embed/vpGrD5wUzKE,https://Trailers.to/player/embed/imdb/tt0291350
1487,tt2785032,If You Love Me...,Comedy,25873.0,2014.0,96.0,7.1,https://m.media-amazon.com/images/M/MV5BNzE1ZmVhY2EtYTBiMS00YTJlLWFlODYtYWYyMjUxNTRlOTIzXkEyXkFqcGdeQXVyMjQwMjk0NjI@.jpg,['Australia'],The secret lives of five suburban couples living in Sydney reveal both the fetishes and the repercussions that come with sharing them,tt1714206,tt2756032,tt2205697,tt1638002,https://www.youtube.com/embed/z0mrQ-sYL3Q,https://Trailers.to/player/embed/imdb/tt2785032
1488,tt0369672,Love Song,Drama,25841.0,2004.0,119.0,7.1,https://m.media-amazon.com/images/M/MV5BOGEyZDhlYTUtYTdmMS00NDVhLThiZWItMDIyYjRlZDYzODgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],A headstrong young woman returns to New Orleans after the death of her estranged mother,tt0309987,tt0365376,tt0278504,tt0335345,https://www.youtube.com/embed/4ve-nxuX_sg,https://Trailers.to/player/embed/imdb/tt0369672
1489,tt0378793,Speak,Drama,25828.0,2004.0,89.0,7.2,https://m.media-amazon.com/images/M/MV5BMTg4MzY0NzUzMl5BMl5BanBnXkFtZTYwOTE4Mjc2.jpg,['United States'],"After a blurred trauma over the summer, Melinda enters high school a selective mute. Struggling with school, friends, and family, she tells the dark tale of her experiences, and why she has chosen not to speak",tt0361127,tt0323944,tt0414993,tt0398808,https://www.youtube.com/embed/clAtIIG-mQc,https://Trailers.to/player/embed/imdb/tt0378793
1490,tt3148502,Tamasha,Comedy,25797.0,2015.0,139.0,7.3,https://m.media-amazon.com/images/M/MV5BMjA1MTc0Mjc4Ml5BMl5BanBnXkFtZTgwNjU5Nzk4NjE@.jpg,['India'],Tamasha is about the journey of someone who has lost his edge in trying to follow acceptable conventions of society. The film is based on the central theme of abrasion and loss of self that happens in an attempt to find oneself.::King Motwan,tt5982852,tt6412452,tt4995790,tt3312830,https://www.youtube.com/embed/o-e5eWVCzx8,https://Trailers.to/player/embed/imdb/tt3148502
1491,tt8130968,Badla,Crime,25787.0,2019.0,118.0,7.8,https://m.media-amazon.com/images/M/MV5BYjZiMzIzYTctNDViZi00OWNmLWFmN2YtMmI2OWJiZWViMmY3XkEyXkFqcGdeQXVyNTYwMzA0MTM@.jpg,['India'],A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened,tt8075192,tt5362988,tt2872718,tt10199590,https://www.youtube.com/embed/mSlgu8AQAd4,https://Trailers.to/player/embed/imdb/tt8130968
1492,tt0104573,Juice,Action,25787.0,1992.0,95.0,7.1,https://m.media-amazon.com/images/M/MV5BNjM5ZWIxM2QtYmU1ZS00MDJiLThmNmYtNjFjZDUzZjcxYmQxXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,"['United States', 'United Kingdom']","Four inner-city teenagers get caught up in the pursuit of power and happiness, which they refer to as ""the juice""",tt0112851,tt0116367,tt0119654,tt0117060,https://www.youtube.com/embed/ee5E7ar0yXs,https://Trailers.to/player/embed/imdb/tt0104573
